IfStochastic,0,
DomainSizeX,30,
DomainDimensionRatio,1,1,1,,,,,
Percolation_direction,2,,,,,,,
NumFractures,392,
Fracture_134, 0.0000000,-0.9715508,0.2368312,0.0000000, -2.3033708,0.0000000,70,0.39568550765325027907,0.00000394769547614999,
Fracture_135,-0.0000000, 0.8524898,0.5227439,0.0000000, -2.2659176,0.0000000,70,0.11037524622180372447,0.00000442848366457860,
Fracture_136, 0.0000000, 0.9652687,0.2612591,0.0000000, -2.2284644,0.0000000,70,0.28592253917908250216,0.00000018090877566836,
Fracture_137,-0.0000000, 0.9156488,0.4019792,0.0000000, -2.1910112,0.0000000,70,0.15335601130374182377,0.00000351185956340593,
Fracture_138, 0.0000000, 0.8642846,0.5030031,0.0000000, -2.1535581,0.0000000,70,0.39964826041646228649,0.00000358213988293723,
Fracture_139,-0.0000000, 0.9844968,0.1754026,0.0000000, -2.0411985,0.0000000,70,0.40328365326682891201,0.00000053737053649107,
Fracture_140,-0.0000000, 0.9426564,0.3337646,0.0000000, -2.0037453,0.0000000,70,0.19890862898679576021,0.00000117364752314873,
Fracture_141, 0.0000000, 0.8179050,0.5753534,0.0000000, -1.9288390,0.0000000,70,0.48519787063136421423,0.00000278412838361697,
Fracture_142,-0.0000000, 0.7639316,0.6452973,0.0000000, -1.8539326,0.0000000,70,0.19911271196521257432,0.00000180369094183133,
Fracture_143,-0.0000000, 0.8248210,0.5653940,0.0000000, -1.8164794,0.0000000,70,0.45355753254891373327,0.00000253398614026167,
Fracture_144, 0.0000000,-0.9259861,0.3775575,0.0000000, -1.7790262,0.0000000,70,0.28921503317956764878,0.00000052859982207304,
Fracture_145,-0.0000000,-0.8107439,0.5854010,0.0000000, -1.7415730,0.0000000,70,0.24324078884584438009,0.00000172975284336558,
Fracture_146,-0.0000000,-0.8292531,0.5588732,0.0000000, -1.7041199,0.0000000,70,0.12812749209512666604,0.00000301694416683468,
Fracture_147,-0.0000000, 0.9777935,0.2095709,0.0000000, -1.6666667,0.0000000,70,0.24171029100061491857,0.00000336117380520441,
Fracture_148, 0.0000000,-0.7484654,0.6631738,0.0000000, -1.6292135,0.0000000,70,0.33758801879752697861,0.00000224835271163480,
Fracture_149,-0.0000000, 0.7845496,0.6200661,0.0000000, -1.5917603,0.0000000,70,0.24155408176585321800,0.00000276788367973201,
Fracture_150, 0.0000000,-0.7739458,0.6332519,0.0000000, -1.5543071,0.0000000,70,0.36027325087291250938,0.00000241917859413869,
Fracture_151,-0.0000000,-0.8695284,0.4938829,0.0000000, -1.5168539,0.0000000,70,0.31814041203411658199,0.00000009896309049942,
